Month,Season,Marketing_Spend,Economic_Index,Competition_Index,Product_Price,Sales_Volume,Returned_Items,Customer_Satisfaction,Region,Revenue,Profit,Is_Profit
12,Autumn,42840,0.5104490597854902,0.5573662126728948,119.10550952474898,199,7,10,North,22868.257828751804,-19971.742171248196,0
12,Winter,56888,0.5433204826953901,0.4266357821121639,120.15306985200793,176,4,8,South,20666.328014545365,-36221.67198545464,0
5,Winter,54667,0.6528325434210283,0.5445964468521264,59.87739593795211,177,14,10,West,9760.015537886195,-44906.9844621138,0
7,Winter,63673,0.5856154229088036,0.3615301084313227,138.9734191544297,220,16,10,South,28350.57750750366,-35322.422492496335,0
4,Autumn,59582,0.6796208808452522,0.5755727627660272,88.82970515812225,192,7,2,West,16433.495454252617,-43148.50454574738,0
6,Spring,52272,0.6477003719395074,0.6301770414546943,115.5590954558551,192,15,2,East,20453.959895686352,-31818.040104313648,0
4,Summer,57479,0.3723087301900392,0.44328708485249985,150.47599581234064,217,20,5,West,29643.771175031106,-27835.228824968894,0
3,Summer,60051,0.624749779683721,0.4107347308767921,143.10665496381233,208,5,6,West,29050.650957653903,-31000.349042346097,0
7,Autumn,44925,0.825045476781627,0.31812844630281356,80.44875749054626,210,8,2,North,16250.649013090344,-28674.350986909656,0
8,Summer,46706,0.7325269051038331,0.7186932850348536,71.10965325995454,181,14,5,West,11875.312094412408,-34830.68790558759,0
4,Winter,49031,0.6422013160706969,0.4226503949236683,128.60693197695855,189,7,7,West,23406.461619806454,-25624.538380193546,0
2,Spring,45244,0.4940607869530056,0.47018914459750655,102.84111623188,177,12,10,South,16968.784178260197,-28275.215821739803,0
12,Summer,60156,0.6477553716125646,0.5450233377493588,89.9823711739584,207,5,10,East,18176.438977139598,-41979.561022860406,0
10,Spring,43726,0.6739749939878259,0.5423311464334902,112.42437093878095,192,10,8,South,20461.235510858132,-23264.764489141868,0
3,Winter,62516,0.5746253319172416,0.6119840143521604,96.74240845081118,213,16,7,South,19058.254464809805,-43457.745535190195,0
1,Summer,46330,0.6316742058804438,0.4431005120242507,114.02648274097487,188,14,8,East,19840.607996929626,-26489.392003070374,0
8,Autumn,54723,0.750966245839604,0.32919980922936304,101.33963615637465,201,17,9,East,18646.493052772938,-36076.50694722706,0
3,Spring,51664,0.5142725580258274,0.3029502036541526,114.44775856656334,191,17,5,West,19913.909990582022,-31750.090009417978,0
12,Winter,40240,0.4941700395040873,0.413111715073573,82.10934621727223,212,17,5,West,16011.322512368086,-24228.677487631914,0
10,Spring,49801,0.6692699325994212,0.3572224287988064,128.4892402626527,199,14,10,North,23770.509448590747,-26030.490551409253,0
7,Summer,53336,0.645754263619808,0.4544574942038363,113.95246741464877,167,3,4,South,18688.2046560024,-34647.7953439976,0
10,Summer,49357,0.7028838295412811,0.6961368216139974,112.92594738807145,227,14,9,East,24053.226793659218,-25303.773206340782,0
5,Autumn,36572,0.6569793811903769,0.4434082691174467,77.64660145976012,190,4,5,West,14442.267871515382,-22129.73212848462,0
10,Winter,67014,0.5432244936825806,0.4433523707998165,133.99264833288493,204,17,2,East,25056.625238249482,-41957.374761750514,0
5,Winter,50876,0.6432192651465405,0.4975401835616317,99.72567801267463,202,9,10,West,19247.055856446204,-31628.944143553796,0
7,Autumn,42056,0.4857873456703826,0.4391562513181901,114.56097724859683,221,14,8,North,23714.12229045954,-18341.87770954046,0
9,Autumn,66207,0.5749681288267006,0.4898913146422709,93.54351072506783,208,8,7,North,18708.702145013565,-47498.297854986435,0
12,Winter,56173,0.6502799230966404,0.581130383372202,105.21778129364195,193,15,8,East,18728.765070268266,-37444.234929731734,0
5,Spring,37998,0.563948578327611,0.6327126582144971,105.94254704238809,201,18,3,North,19387.48610875702,-18610.51389124298,0
1,Spring,39555,0.8468052182229827,0.6504819799608536,43.60138135993158,216,11,4,East,8938.283178785974,-30616.716821214024,0
10,Autumn,47776,0.41078157511763325,0.808527833109653,111.64896249309662,226,20,5,West,22999.686273577903,-24776.313726422097,0
10,Spring,52973,0.5452509643001189,0.5854039169258657,139.3068292344417,192,7,6,South,25771.763408371713,-27201.236591628287,0
1,Winter,56227,0.5062220166130089,0.8351718352023964,110.79560517983914,202,12,1,North,21051.164984169438,-35175.83501583056,0
2,Summer,59501,0.5299651192542046,0.38352772879105357,80.84583502220524,192,17,4,West,14148.021128885915,-45352.978871114086,0
6,Summer,55395,0.5357001776519121,0.8136927353636878,112.99923132307774,194,8,10,South,21017.85702609246,-34377.14297390754,0
9,Spring,63467,0.46735793131410064,0.44294359186706145,121.18961060346678,199,19,5,South,21814.129908624018,-41652.87009137598,0
8,Autumn,51267,0.6752702148572627,0.4576971603855447,110.24933032380774,184,5,7,South,19734.630127961587,-31532.369872038413,0
5,Autumn,42403,0.5452904702612899,0.482019117886569,98.51745787139912,200,4,5,West,19309.421742794228,-23093.578257205772,0
1,Autumn,49966,0.6163573335588655,0.4672068933261903,95.15701548352139,219,20,1,West,18936.246081220757,-31029.753918779243,0
7,Autumn,49310,0.5565174238089755,0.5128760595089755,95.07380489266386,276,7,7,East,25574.85351612658,-23735.14648387342,0
5,Autumn,24217,0.530911958771379,0.4129957996267341,113.95553802022425,205,20,8,South,21081.774533741485,-3135.2254662585146,0
6,Spring,44386,0.767227923608685,0.6244943259607058,71.85752009880744,198,19,7,South,12862.496097686531,-31523.503902313467,0
7,Summer,53142,0.6922932182209408,0.41707474480682305,92.56253678289187,198,6,4,South,17772.00706231524,-35369.99293768476,0
3,Summer,45757,0.4131799600044855,0.5983415597379338,131.91219646021898,210,13,8,East,25986.70270266314,-19770.29729733686,0
12,Spring,43537,0.4025862551664113,0.7291585429285646,132.6839053315435,186,6,5,South,23883.10295967783,-19653.89704032217,0
10,Autumn,59113,0.7042608835636487,0.446434644528839,70.43705824396676,190,10,10,West,12678.670483914017,-46434.329516085985,0
3,Spring,40834,0.5480146608451246,0.6191575126968766,77.37172777472782,180,4,9,South,13617.424088352096,-27216.575911647902,0
5,Summer,57116,0.43509176660657767,0.5838738933354777,94.58758840944127,191,7,10,North,17404.116267337195,-39711.883732662805,0
6,Winter,36672,0.7045735132540341,0.8379330323329625,117.85179034228705,207,10,5,West,23216.802697430547,-13455.197302569453,0
9,Spring,77607,0.616912405009909,0.4242754152732575,63.45051291894019,205,11,1,East,12309.399506274398,-65297.6004937256,0
12,Autumn,47843,0.6251571084832319,0.6192607425208676,98.90382730165044,187,18,9,South,16714.746813978923,-31128.253186021077,0
5,Summer,46767,0.6809539272005907,0.2560983362335171,90.5164168684071,194,16,5,North,16111.922202576465,-30655.077797423535,0
1,Summer,61430,0.4690022841717606,0.4256212383894781,126.51929348570468,180,14,6,East,21002.202718626977,-40427.79728137302,0
